#IMAGE_ID, QW, QX, QY, QZ, TX, TY, TZ, CAMERA_ID
97.000 0.999 -0.015 -0.035 0.017 3.943 0.028 -0.145 1.000
98.000 1.000 -0.001 -0.024 0.016 3.917 0.029 -0.238 1.000
122.000 0.999 -0.005 -0.046 0.018 3.298 0.053 -0.090 1.000
154.000 0.998 -0.006 -0.064 0.022 2.441 0.071 -0.030 1.000
100.000 0.999 0.023 -0.026 0.019 3.871 0.066 -0.225 1.000
132.000 0.998 -0.016 -0.065 0.013 3.034 0.017 0.019 1.000
284.000 0.995 -0.007 -0.101 -0.000 -0.616 0.018 -0.127 1.000
101.000 0.999 0.023 -0.023 0.016 3.842 0.049 -0.248 1.000
102.000 0.999 0.004 -0.038 0.021 3.818 0.070 -0.131 1.000
103.000 0.999 -0.007 -0.037 0.027 3.787 0.113 -0.139 1.000
104.000 0.999 -0.002 -0.024 0.022 3.760 0.079 -0.238 1.000
105.000 0.999 0.001 -0.033 0.018 3.747 0.055 -0.169 1.000
106.000 0.999 0.011 -0.048 0.018 3.720 0.055 -0.060 1.000
433.000 0.986 -0.047 -0.161 0.011 -4.324 -0.020 -0.745 1.000
107.000 0.999 0.023 -0.036 0.005 3.688 -0.038 -0.152 1.000
108.000 0.998 0.017 -0.066 -0.008 3.660 -0.137 0.064 1.000
109.000 0.995 0.010 -0.099 -0.003 3.620 -0.102 0.305 1.000
110.000 0.999 0.009 -0.054 -0.000 3.607 -0.080 -0.028 1.000
162.000 0.998 0.003 -0.056 -0.013 2.250 -0.089 -0.083 1.000
111.000 0.999 0.008 -0.036 -0.001 3.583 -0.082 -0.157 1.000
112.000 0.999 0.004 -0.047 0.002 3.568 -0.060 -0.078 1.000
479.000 0.988 -0.008 -0.153 -0.028 -5.406 0.380 -0.744 1.000
506.000 0.985 0.002 -0.170 -0.017 -6.087 0.283 -1.014 1.000
115.000 0.997 -0.034 -0.066 0.014 3.483 0.009 0.052 1.000
235.000 0.996 0.013 -0.092 -0.011 0.527 -0.014 -0.055 1.000
116.000 0.998 -0.011 -0.055 0.017 3.455 0.043 -0.027 1.000
236.000 0.995 0.010 -0.095 -0.016 0.502 -0.017 -0.052 1.000
117.000 0.998 -0.014 -0.062 0.021 3.426 0.064 0.021 1.000
118.000 0.998 -0.011 -0.050 0.024 3.401 0.083 -0.065 1.000
258.000 0.997 0.018 -0.070 -0.003 -0.112 0.011 -0.067 1.000
119.000 0.998 -0.009 -0.056 0.022 3.384 0.077 -0.026 1.000
171.000 0.999 0.029 -0.040 -0.004 1.979 -0.030 -0.161 1.000
120.000 0.998 -0.022 -0.064 0.012 3.356 0.008 0.032 1.000
121.000 0.998 -0.021 -0.064 0.022 3.326 0.071 0.028 1.000
123.000 0.998 -0.006 -0.062 0.022 3.270 0.076 0.017 1.000
124.000 0.998 -0.002 -0.047 0.033 3.238 0.149 -0.084 1.000
172.000 0.999 0.033 -0.029 -0.008 1.942 -0.041 -0.203 1.000
125.000 0.999 0.000 -0.041 0.023 3.216 0.090 -0.122 1.000
566.000 0.995 0.010 -0.095 -0.016 0.502 -0.017 -0.052 3.000
127.000 0.997 0.004 -0.069 0.022 3.170 0.077 0.059 1.000
321.000 0.988 -0.013 -0.154 0.002 -1.545 0.030 -0.350 1.000
128.000 0.999 0.008 -0.044 0.010 3.141 0.008 -0.104 1.000
130.000 0.999 0.011 -0.048 0.023 3.082 0.092 -0.082 1.000
131.000 0.999 -0.003 -0.043 0.020 3.055 0.064 -0.114 1.000
133.000 0.997 -0.009 -0.073 0.012 3.016 0.016 0.067 1.000
134.000 0.999 0.005 -0.048 0.017 2.988 0.052 -0.087 1.000
362.000 0.988 -0.014 -0.152 0.016 -2.661 -0.026 -0.495 1.000
135.000 0.998 0.005 -0.052 0.026 2.959 0.104 -0.059 1.000
161.000 0.999 0.012 -0.052 -0.006 2.280 -0.053 -0.101 1.000
136.000 0.995 0.005 -0.086 0.042 2.922 0.198 0.139 1.000
264.000 0.996 0.006 -0.086 -0.006 -0.275 0.015 -0.078 1.000
137.000 0.994 -0.009 -0.105 0.021 2.889 0.076 0.245 1.000
138.000 0.991 -0.011 -0.136 0.006 2.838 -0.010 0.419 1.000
139.000 0.994 -0.010 -0.104 0.007 2.836 -0.009 0.235 1.000
140.000 0.995 -0.012 -0.096 0.000 2.822 -0.046 0.187 1.000
191.000 0.999 -0.005 -0.041 0.020 1.420 0.037 -0.154 1.000
192.000 0.999 -0.012 -0.032 0.027 1.387 0.055 -0.177 1.000
243.000 0.996 0.010 -0.084 -0.009 0.302 -0.005 -0.066 1.000
142.000 0.996 -0.001 -0.086 0.030 2.764 0.120 0.119 1.000
194.000 0.998 0.001 -0.053 0.022 1.331 0.042 -0.117 1.000
143.000 0.997 -0.004 -0.077 0.020 2.738 0.065 0.066 1.000
144.000 0.998 -0.004 -0.058 0.023 2.707 0.083 -0.036 1.000
239.000 0.996 0.010 -0.086 -0.006 0.421 -0.005 -0.061 1.000
292.000 0.996 0.016 -0.076 0.039 -0.795 -0.041 -0.107 1.000
145.000 0.998 0.006 -0.049 0.034 2.674 0.145 -0.086 1.000
147.000 0.999 0.017 -0.044 0.027 2.632 0.108 -0.114 1.000
148.000 0.998 0.016 -0.050 0.019 2.602 0.067 -0.087 1.000
149.000 0.998 0.002 -0.067 0.007 2.574 -0.001 0.002 1.000
150.000 0.999 -0.012 -0.050 0.003 2.543 -0.029 -0.089 1.000
151.000 0.999 -0.023 -0.042 0.007 2.511 -0.010 -0.128 1.000
203.000 0.998 -0.013 -0.062 0.007 1.087 -0.004 -0.094 1.000
152.000 0.997 -0.021 -0.069 0.016 2.484 0.036 0.002 1.000
344.000 0.993 -0.015 -0.118 -0.002 -2.169 0.062 -0.274 1.000
153.000 0.998 -0.011 -0.063 0.021 2.459 0.062 -0.028 1.000
155.000 0.997 -0.003 -0.068 0.022 2.412 0.073 -0.010 1.000
156.000 0.998 -0.001 -0.051 0.026 2.381 0.091 -0.096 1.000
404.000 0.977 -0.046 -0.207 -0.009 -3.458 0.118 -0.993 1.000
157.000 0.999 0.001 -0.048 0.023 2.352 0.079 -0.111 1.000
226.000 0.997 0.013 -0.081 0.003 0.682 0.002 -0.064 1.000
158.000 0.999 0.009 -0.051 0.012 2.324 0.026 -0.100 1.000
159.000 0.999 0.013 -0.049 0.007 2.311 0.004 -0.109 1.000
160.000 0.999 0.014 -0.047 -0.002 2.292 -0.033 -0.122 1.000
448.000 0.997 -0.006 -0.031 -0.070 -4.695 0.741 0.470 1.000
163.000 0.999 -0.000 -0.042 -0.017 2.216 -0.107 -0.146 1.000
219.000 0.998 -0.004 -0.058 0.008 0.784 0.002 -0.097 1.000
164.000 0.999 0.001 -0.039 -0.021 2.182 -0.118 -0.161 1.000
165.000 0.999 0.010 -0.032 -0.022 2.147 -0.120 -0.194 1.000
218.000 0.998 -0.006 -0.061 0.000 0.815 -0.011 -0.094 1.000
166.000 0.999 0.016 -0.032 -0.019 2.116 -0.100 -0.194 1.000
370.000 0.988 0.007 -0.154 0.012 -2.851 -0.005 -0.532 1.000
167.000 0.999 0.010 -0.035 -0.015 2.086 -0.086 -0.183 1.000
168.000 1.000 0.007 -0.027 -0.010 2.059 -0.065 -0.211 1.000
360.000 0.987 -0.018 -0.162 -0.001 -2.597 0.063 -0.547 1.000
169.000 1.000 0.005 -0.019 -0.006 2.036 -0.051 -0.245 1.000
170.000 1.000 0.011 -0.028 -0.005 2.008 -0.040 -0.207 1.000
173.000 0.999 0.031 -0.029 -0.014 1.909 -0.061 -0.202 1.000
176.000 0.999 0.030 -0.016 -0.022 1.828 -0.088 -0.244 1.000
177.000 0.999 0.037 -0.027 -0.022 1.801 -0.085 -0.204 1.000
178.000 0.999 0.030 -0.025 -0.021 1.770 -0.084 -0.212 1.000
205.000 0.998 -0.008 -0.054 0.013 1.067 0.011 -0.112 1.000
179.000 0.999 0.019 -0.020 -0.017 1.738 -0.073 -0.226 1.000
180.000 1.000 0.004 -0.018 -0.007 1.708 -0.046 -0.233 1.000
668.000 0.997 0.012 -0.072 -0.001 -0.171 0.010 -0.068 5.000
181.000 0.999 -0.008 -0.032 0.003 1.685 -0.018 -0.183 1.000
182.000 0.999 -0.007 -0.039 0.007 1.663 -0.004 -0.160 1.000
183.000 0.999 -0.011 -0.040 0.008 1.645 -0.002 -0.156 1.000
184.000 0.998 -0.022 -0.054 0.009 1.617 -0.002 -0.112 1.000
185.000 0.998 -0.021 -0.058 0.006 1.586 -0.009 -0.099 1.000
186.000 0.999 -0.015 -0.048 0.001 1.553 -0.022 -0.130 1.000
446.000 0.997 -0.009 -0.053 -0.063 -4.670 0.679 0.254 1.000
187.000 0.999 -0.004 -0.050 -0.002 1.523 -0.027 -0.127 1.000
189.000 0.999 0.005 -0.041 0.004 1.467 -0.003 -0.153 1.000
241.000 0.997 0.024 -0.079 -0.009 0.358 -0.002 -0.068 1.000
190.000 0.999 -0.000 -0.045 0.009 1.451 0.010 -0.142 1.000
490.000 0.984 -0.014 -0.175 -0.037 -5.638 0.499 -1.024 1.000
193.000 0.998 -0.006 -0.049 0.029 1.362 0.060 -0.128 1.000
195.000 0.998 -0.002 -0.061 0.007 1.302 0.002 -0.094 1.000
196.000 0.998 -0.002 -0.065 -0.004 1.278 -0.027 -0.084 1.000
197.000 0.998 -0.002 -0.066 -0.006 1.260 -0.030 -0.081 1.000
198.000 0.997 -0.006 -0.078 -0.007 1.231 -0.033 -0.050 1.000
311.000 0.992 -0.023 -0.125 -0.006 -1.290 0.047 -0.225 1.000
200.000 0.996 -0.012 -0.083 -0.025 1.169 -0.079 -0.042 1.000
201.000 0.998 -0.028 -0.046 -0.023 1.135 -0.078 -0.126 1.000
204.000 0.998 -0.008 -0.054 0.013 1.067 0.011 -0.112 1.000
206.000 0.999 0.008 -0.051 0.016 1.036 0.019 -0.118 1.000
207.000 0.999 0.008 -0.051 0.016 1.036 0.020 -0.119 1.000
208.000 0.998 0.013 -0.054 0.010 1.007 0.009 -0.112 1.000
336.000 0.995 -0.022 -0.091 0.017 -1.967 -0.015 -0.149 1.000
209.000 0.998 0.013 -0.054 0.010 1.007 0.009 -0.112 1.000
210.000 0.998 0.004 -0.060 0.004 0.978 -0.004 -0.098 1.000
212.000 0.998 -0.002 -0.058 0.005 0.947 -0.005 -0.102 1.000
280.000 0.996 0.010 -0.085 0.017 -0.563 -0.003 -0.102 1.000
213.000 0.998 -0.002 -0.058 0.005 0.947 -0.005 -0.102 1.000
214.000 0.999 -0.009 -0.046 0.001 0.915 -0.013 -0.122 1.000
338.000 0.995 -0.026 -0.100 0.009 -2.022 0.016 -0.185 1.000
215.000 0.999 -0.005 -0.054 -0.001 0.892 -0.016 -0.108 1.000
216.000 0.998 0.002 -0.060 -0.001 0.875 -0.015 -0.099 1.000
228.000 0.996 0.003 -0.088 0.008 0.622 0.005 -0.056 1.000
328.000 0.994 -0.006 -0.105 0.013 -1.759 -0.002 -0.204 1.000
217.000 0.998 -0.002 -0.058 -0.002 0.844 -0.014 -0.100 1.000
220.000 0.998 -0.001 -0.067 0.012 0.755 0.010 -0.083 1.000
221.000 0.998 -0.001 -0.067 0.012 0.755 0.010 -0.082 1.000
222.000 0.997 0.010 -0.072 0.009 0.724 0.008 -0.075 1.000
282.000 0.996 0.003 -0.087 0.006 -0.591 0.010 -0.107 1.000
223.000 0.997 0.010 -0.073 0.009 0.725 0.008 -0.075 1.000
224.000 0.997 0.016 -0.074 0.005 0.700 0.003 -0.074 1.000
225.000 0.997 0.016 -0.074 0.005 0.700 0.003 -0.074 1.000
227.000 0.996 0.007 -0.093 0.005 0.653 0.002 -0.049 1.000
229.000 0.996 0.003 -0.088 0.008 0.622 0.005 -0.055 1.000
230.000 0.996 0.002 -0.091 0.006 0.591 0.002 -0.054 1.000
231.000 0.996 0.001 -0.090 0.006 0.591 0.002 -0.054 1.000
232.000 0.995 0.012 -0.095 -0.001 0.559 -0.006 -0.051 1.000
233.000 0.995 0.012 -0.095 -0.001 0.559 -0.005 -0.050 1.000
234.000 0.996 0.013 -0.092 -0.011 0.527 -0.014 -0.055 1.000
237.000 0.995 0.010 -0.100 -0.015 0.483 -0.016 -0.047 1.000
238.000 0.996 0.007 -0.092 -0.010 0.452 -0.010 -0.055 1.000
298.000 0.994 -0.024 -0.102 0.026 -0.943 -0.029 -0.151 1.000
240.000 0.996 0.024 -0.081 -0.007 0.390 -0.003 -0.067 1.000
432.000 0.987 -0.044 -0.152 0.010 -4.308 -0.011 -0.661 1.000
242.000 0.996 0.017 -0.085 -0.010 0.328 -0.004 -0.065 1.000
318.000 0.990 0.002 -0.143 -0.004 -1.472 0.049 -0.303 1.000
438.000 0.991 -0.015 -0.129 -0.018 -4.485 0.248 -0.468 1.000
244.000 0.996 0.003 -0.087 -0.009 0.283 -0.004 -0.063 1.000
449.000 0.997 -0.009 -0.036 -0.067 -4.721 0.719 0.422 1.000
245.000 0.995 -0.003 -0.099 -0.008 0.252 -0.004 -0.059 1.000
246.000 0.995 -0.000 -0.096 -0.009 0.220 -0.005 -0.063 1.000
314.000 0.990 -0.006 -0.140 -0.005 -1.369 0.049 -0.277 1.000
247.000 0.996 -0.003 -0.089 -0.014 0.188 -0.004 -0.066 1.000
248.000 0.995 0.000 -0.096 -0.010 0.158 -0.001 -0.064 1.000
376.000 0.988 -0.011 -0.151 0.000 -3.024 0.063 -0.535 1.000
249.000 0.995 0.001 -0.096 0.001 0.135 0.004 -0.065 1.000
250.000 0.995 0.002 -0.096 0.007 0.117 0.008 -0.065 1.000
430.000 0.986 -0.037 -0.162 0.021 -4.233 -0.106 -0.747 1.000
251.000 0.996 0.007 -0.090 0.011 0.086 0.008 -0.067 1.000
252.000 0.996 0.016 -0.091 0.009 0.055 0.007 -0.068 1.000
254.000 0.995 0.020 -0.099 0.000 -0.007 0.007 -0.068 1.000
255.000 0.996 0.012 -0.083 0.001 -0.038 0.009 -0.067 1.000
256.000 0.997 0.011 -0.078 0.001 -0.062 0.009 -0.067 1.000
324.000 0.989 -0.001 -0.149 -0.003 -1.622 0.049 -0.349 1.000
257.000 0.997 0.016 -0.076 -0.000 -0.080 0.008 -0.068 1.000
259.000 0.997 0.014 -0.078 -0.004 -0.140 0.012 -0.069 1.000
260.000 0.997 0.013 -0.072 -0.002 -0.171 0.010 -0.068 1.000
261.000 0.998 0.007 -0.065 0.001 -0.202 0.011 -0.065 1.000
262.000 0.997 0.011 -0.077 -0.000 -0.232 0.010 -0.072 1.000
263.000 0.997 0.011 -0.082 -0.003 -0.257 0.012 -0.075 1.000
265.000 0.996 0.001 -0.089 -0.008 -0.288 0.017 -0.080 1.000
308.000 0.991 -0.026 -0.132 -0.011 -1.197 0.053 -0.233 1.000
266.000 0.996 -0.006 -0.092 -0.010 -0.319 0.017 -0.083 1.000
299.000 0.995 -0.030 -0.094 0.021 -0.974 -0.018 -0.136 1.000
267.000 0.997 -0.007 -0.080 -0.009 -0.339 0.018 -0.077 1.000
361.000 0.989 -0.017 -0.147 0.011 -2.642 -0.002 -0.471 1.000
268.000 0.998 -0.006 -0.067 -0.008 -0.372 0.020 -0.068 1.000
269.000 0.997 0.009 -0.075 -0.004 -0.403 0.016 -0.077 1.000
270.000 0.997 0.017 -0.082 0.002 -0.433 0.013 -0.086 1.000
271.000 0.996 0.017 -0.082 0.002 -0.433 0.013 -0.086 1.000
272.000 0.996 0.018 -0.092 0.007 -0.455 0.010 -0.097 1.000
273.000 0.996 0.018 -0.092 0.007 -0.455 0.010 -0.097 1.000
274.000 0.995 0.020 -0.094 0.010 -0.473 0.007 -0.101 1.000
275.000 0.995 0.020 -0.094 0.010 -0.473 0.007 -0.101 1.000
276.000 0.997 0.016 -0.072 0.016 -0.506 -0.000 -0.083 1.000
277.000 0.997 0.016 -0.072 0.016 -0.506 0.000 -0.083 1.000
278.000 0.998 0.008 -0.062 0.017 -0.538 -0.001 -0.074 1.000
279.000 0.996 0.010 -0.084 0.017 -0.563 -0.003 -0.102 1.000
281.000 0.996 0.003 -0.087 0.006 -0.591 0.010 -0.107 1.000
283.000 0.995 -0.007 -0.101 -0.000 -0.616 0.018 -0.126 1.000
285.000 0.993 -0.007 -0.119 -0.002 -0.634 0.020 -0.152 1.000
674.000 0.997 0.017 -0.076 -0.000 -0.081 0.008 -0.068 5.000
287.000 0.993 -0.005 -0.119 -0.008 -0.651 0.029 -0.154 1.000
381.000 0.986 -0.002 -0.165 -0.014 -3.142 0.157 -0.635 1.000
289.000 0.997 0.002 -0.079 -0.008 -0.717 0.031 -0.103 1.000
290.000 0.998 0.010 -0.059 0.005 -0.747 0.012 -0.077 1.000
291.000 0.997 0.013 -0.068 0.025 -0.770 -0.017 -0.093 1.000
347.000 0.995 -0.006 -0.095 0.003 -2.267 0.041 -0.179 1.000
293.000 0.996 0.013 -0.074 0.040 -0.817 -0.044 -0.103 1.000
294.000 0.996 0.010 -0.084 0.037 -0.832 -0.038 -0.119 1.000
295.000 0.995 0.007 -0.100 0.029 -0.858 -0.028 -0.146 1.000
296.000 0.994 -0.004 -0.108 0.020 -0.884 -0.014 -0.162 1.000
364.000 0.988 0.002 -0.151 0.018 -2.708 -0.034 -0.501 1.000
297.000 0.992 -0.018 -0.121 0.023 -0.908 -0.022 -0.185 1.000
301.000 0.993 -0.024 -0.115 0.013 -1.009 -0.005 -0.179 1.000
302.000 0.994 -0.027 -0.109 0.003 -1.041 0.016 -0.170 1.000
